coefficient,confidence_interval_high,confidence_interval_low,model,observation_count,p_value,r_squared,standard_error,t_statistic,term
0.003078723325894494,0.016137973708693486,-0.0099805270569045,vendor_iv_cross_underlying_one_way_cluster,13448,0.6440366682407226,0.5893346387655827,0.006663005282652485,0.46206226699386327,C(quote_date)[T.Timestamp('2020-04-08 00:00:00')]
-0.0031275547537127175,-3.889283699366015e-05,-0.0062162166704317744,vendor_iv_cross_underlying_one_way_cluster,13448,0.04718408121899528,0.5893346387655827,0.0015758768738007578,-1.9846441087555058,C(quote_date)[T.Timestamp('2020-04-09 00:00:00')]
-0.0018366039101559983,0.009816518360584356,-0.013489726180896352,vendor_iv_cross_underlying_one_way_cluster,13448,0.757395765822017,0.5893346387655827,0.005945579797720109,-0.30890240693771565,C(quote_date)[T.Timestamp('2020-04-13 00:00:00')]
0.011545677823615562,0.020754249771891282,0.0023371058753398396,vendor_iv_cross_underlying_one_way_cluster,13448,0.01399481204303558,0.5893346387655827,0.004698337327069152,2.4573965255955383,C(quote_date)[T.Timestamp('2020-04-14 00:00:00')]
0.015516154474591993,0.02537110439103476,0.005661204558149228,vendor_iv_cross_underlying_one_way_cluster,13448,0.0020295686765341506,0.5893346387655827,0.005028128064687593,3.085870979214218,C(quote_date)[T.Timestamp('2020-04-15 00:00:00')]
-0.004878461093261312,-0.0003070323869602161,-0.009449889799562407,vendor_iv_cross_underlying_one_way_cluster,13448,0.03647416054808609,0.5893346387655827,0.0023324044433264807,-2.091601697647102,C(quote_date)[T.Timestamp('2020-04-16 00:00:00')]
0.007263440589386556,0.018967056625479557,-0.004440175446706444,vendor_iv_cross_underlying_one_way_cluster,13448,0.22383897959060495,0.5893346387655827,0.005971342396293825,1.2163832028615016,C(quote_date)[T.Timestamp('2020-04-17 00:00:00')]
0.01665453583861685,0.025191412782787588,0.008117658894446114,vendor_iv_cross_underlying_one_way_cluster,13448,0.00013147422981974672,0.5893346387655827,0.004355629497025728,3.823680560981947,C(quote_date)[T.Timestamp('2020-04-20 00:00:00')]
0.0003495421701703188,0.01586710191018077,-0.015168017569840132,vendor_iv_cross_underlying_one_way_cluster,13448,0.9647853612236699,0.5893346387655827,0.007917267797985567,0.044149342814860285,C(quote_date)[T.Timestamp('2020-04-21 00:00:00')]
0.003443087674358092,0.02127687039591037,-0.014390695047194188,vendor_iv_cross_underlying_one_way_cluster,13448,0.7051324496439262,0.5893346387655827,0.009099035932406352,0.37840137130302826,C(quote_date)[T.Timestamp('2020-04-22 00:00:00')]
0.001206554911933585,0.0034318655993531727,-0.0010187557754860028,vendor_iv_cross_underlying_one_way_cluster,13448,0.287924848954776,0.5893346387655827,0.001135383458559726,1.062684948276543,C(quote_date)[T.Timestamp('2020-04-23 00:00:00')]
0.022141989348099737,0.030628223925253106,0.01365575477094637,vendor_iv_cross_underlying_one_way_cluster,13448,3.156243673677431e-07,0.5893346387655827,0.004329791079882949,5.113870147447928,C(quote_date)[T.Timestamp('2020-04-24 00:00:00')]
0.0023572917283617312,0.020288667595337595,-0.01557408413861413,vendor_iv_cross_underlying_one_way_cluster,13448,0.7966689498738487,0.5893346387655827,0.009148829268505068,0.2576604786447082,C(quote_date)[T.Timestamp('2020-04-27 00:00:00')]
0.019270574729284864,0.04958392244722651,-0.01104277298865678,vendor_iv_cross_underlying_one_way_cluster,13448,0.21277406995645431,0.5893346387655827,0.015466277930130076,1.2459736477218983,C(quote_date)[T.Timestamp('2020-04-28 00:00:00')]
