crossed_market_rows,expire_date,maximum_vendor_dte,minimum_vendor_dte,quote_date,raw_rows,strikes
0.0,2023-06-16T00:00:00,666.0,666.0,2021-08-19T00:00:00,98,98
0.0,2023-12-15T00:00:00,848.04,848.04,2021-08-19T00:00:00,104,104
0.0,2021-08-20T00:00:00,0.0,0.0,2021-08-20T00:00:00,196,196
0.0,2021-08-23T00:00:00,3.0,3.0,2021-08-20T00:00:00,116,116
0.0,2021-08-25T00:00:00,5.0,5.0,2021-08-20T00:00:00,115,115
0.0,2021-08-27T00:00:00,7.0,7.0,2021-08-20T00:00:00,137,137
0.0,2021-08-30T00:00:00,10.0,10.0,2021-08-20T00:00:00,187,187
0.0,2021-09-01T00:00:00,12.0,12.0,2021-08-20T00:00:00,122,122
0.0,2021-09-03T00:00:00,14.0,14.0,2021-08-20T00:00:00,131,131
0.0,2021-09-07T00:00:00,18.0,18.0,2021-08-20T00:00:00,122,122
0.0,2021-09-08T00:00:00,19.0,19.0,2021-08-20T00:00:00,114,114
0.0,2021-09-10T00:00:00,21.0,21.0,2021-08-20T00:00:00,135,135
0.0,2021-09-13T00:00:00,24.0,24.0,2021-08-20T00:00:00,115,115
